epoch,train_loss,test_loss,test_accuracy,test_f1
53,0.5601611465215683,0.5904114723205567,0.5777777777777777,0.3800978792822186
54,0.5569423973560333,0.5921944379806519,0.5802777777777778,0.3484260457093575
55,0.5570652723312378,0.5918952345848083,0.5911111111111111,0.37094017094017095
56,0.5571185111999511,0.5915563464164734,0.5819444444444445,0.3493298746217034
57,0.5556181877851486,0.5880122065544129,0.5875,0.38863729930012353
58,0.5557884991168975,0.5906074643135071,0.5872222222222222,0.40321285140562246
59,0.5573075830936431,0.5941052913665772,0.5861111111111111,0.4068471337579618
60,0.553437152504921,0.5914776444435119,0.5808333333333333,0.39324487334137515
61,0.5519407510757446,0.5950335264205933,0.5852777777777778,0.40636182902584495
62,0.5508186519145966,0.594998049736023,0.5769444444444445,0.3925009972078181
63,0.5511217147111893,0.5933782815933227,0.5836111111111111,0.4227955333076627
64,0.5502145677804947,0.5935603976249695,0.5730555555555555,0.39032130107100355
65,0.5511678248643875,0.5911219716072083,0.5730555555555555,0.39796318057187624
66,0.5499212116003036,0.5945862293243408,0.5877777777777777,0.4279105628373169
67,0.5473656669259072,0.5895132780075073,0.5963888888888889,0.44563143838229685
68,0.543665611743927,0.5949864029884339,0.5861111111111111,0.4152276295133438
69,0.5440364062786103,0.5955323696136474,0.5916666666666667,0.44275966641395
70,0.5412300080060959,0.5948723673820495,0.5869444444444445,0.4441121495327103
71,0.5435733884572983,0.597470498085022,0.5819444444444445,0.45093031740240785
72,0.5397679269313812,0.5912335276603699,0.5769444444444445,0.439867598381758
73,0.5368937343358994,0.5879636406898499,0.5963888888888889,0.43131115459882585
74,0.5384882926940918,0.5913545727729798,0.5941666666666666,0.4438523030072326
75,0.5380818992853165,0.5900903224945069,0.6008333333333333,0.43669149353194825
76,0.5380407243967056,0.5895033836364746,0.5886111111111111,0.44260444109898384
77,0.5354872331023216,0.5897545337677002,0.5877777777777777,0.4556126192223037
78,0.5333898022770882,0.5928375124931335,0.5913888888888889,0.43876383059900803
79,0.5332031294703483,0.5898604273796082,0.5944444444444444,0.45400149588631267
80,0.5285937875509262,0.586831796169281,0.6027777777777777,0.47310243183493
81,0.5266100242733955,0.5893906474113464,0.5980555555555556,0.446230386528894
82,0.5309368699789048,0.5969309449195862,0.5894444444444444,0.45218680504077097
83,0.52768275141716,0.5902909874916077,0.5997222222222223,0.46009741476208316
84,0.5236220598220825,0.5892513155937195,0.6033333333333334,0.4574468085106383
85,0.5202111706137658,0.5973941326141358,0.5930555555555556,0.46238532110091746
86,0.5280979230999947,0.5921412944793701,0.5897222222222223,0.4259619121647882
87,0.5248855531215668,0.5898011445999145,0.6047222222222223,0.43910130074891607
88,0.5208873748779297,0.5875194311141968,0.6016666666666667,0.43896713615023475
89,0.5208194628357887,0.5878283739089966,0.5988888888888889,0.4683357879234168
90,0.5192550390958786,0.5981077671051025,0.5880555555555556,0.45538009548292324
91,0.5185311436653137,0.5909960865974426,0.5980555555555556,0.45499058380414314
92,0.5184508502483368,0.5955894351005554,0.6013888888888889,0.45746691871455575
93,0.5161122351884841,0.588906729221344,0.5966666666666667,0.4669603524229075
94,0.5163346827030182,0.5865270256996155,0.6033333333333334,0.4549618320610687
95,0.514865654706955,0.6008583068847656,0.6022222222222222,0.46367041198501874
96,0.5093383893370629,0.5934508562088012,0.6072222222222222,0.4801470588235294
97,0.5073002338409424,0.5924298763275146,0.6005555555555555,0.4477726574500768
98,0.50972680747509,0.5941402912139893,0.5975,0.46551088159350795
99,0.5087196737527847,0.590993332862854,0.6038888888888889,0.474188790560472
100,0.5100696936249733,0.5916075229644775,0.5983333333333334,0.46877296105804556
101,0.5103440746665001,0.5911593794822693,0.6005555555555555,0.4893465909090909
102,0.5131036177277565,0.5914031982421875,0.6025,0.4638441363806669
103,0.5075302958488465,0.5920586347579956,0.5927777777777777,0.463003663003663
104,0.5064140394330024,0.5947506785392761,0.5930555555555556,0.48031216743526073
105,0.49963752627372743,0.598707091808319,0.5916666666666667,0.4681620839363242
106,0.5044317960739135,0.5949077248573303,0.6047222222222223,0.48978128361419865
107,0.5005121782422066,0.5939597606658935,0.6041666666666666,0.48125227520931924
108,0.4967033892869949,0.5996968269348144,0.5958333333333333,0.47491880187657887
109,0.4973114773631096,0.5972968459129333,0.6,0.4782608695652174
110,0.49586514830589296,0.5946033835411072,0.6066666666666667,0.5035063113604488
111,0.4964060366153717,0.5908709764480591,0.61,0.5073684210526316
112,0.496480855345726,0.5993566274642944,0.6011111111111112,0.4785766158315178
113,0.49458636343479156,0.5927423715591431,0.6086111111111111,0.5012389380530974
114,0.49149360656738283,0.5956312537193298,0.6005555555555555,0.49115357395612175
115,0.4853565409779549,0.6028429865837097,0.6,0.4838709677419355
116,0.49386938363313676,0.6054292678833008,0.5975,0.4797127468581688
117,0.48990416526794434,0.5983718752861023,0.6019444444444444,0.4721915285451197
118,0.49134009778499604,0.6075185537338257,0.6075,0.48636859323882226
119,0.48160147815942767,0.6058219909667969,0.6005555555555555,0.4751824817518248
120,0.4857491344213486,0.6087082743644714,0.6069444444444444,0.49082403742353364
121,0.48394753187894823,0.598876667022705,0.6038888888888889,0.4859408795962509
122,0.4876578480005264,0.6002038836479187,0.5961111111111111,0.45907738095238093
123,0.47986110001802446,0.6017764329910278,0.6022222222222222,0.4921985815602837
124,0.4776133269071579,0.6063235640525818,0.6044444444444445,0.5010511562718991
125,0.4818117439746857,0.597166919708252,0.6036111111111111,0.49486725663716813
126,0.48006930500268935,0.6033846497535705,0.6005555555555555,0.48495702005730656
127,0.47583371102809907,0.6010615587234497,0.6013888888888889,0.4909542390918766
128,0.4769169583916664,0.6048406362533569,0.5980555555555556,0.4686008079324275
129,0.4773668974637985,0.6059905171394349,0.6052777777777778,0.48866498740554154
130,0.4777833819389343,0.6024288535118103,0.6030555555555556,0.48982506247768653
131,0.4755883112549782,0.5978543162345886,0.6077777777777778,0.49463135289906945
132,0.4730310723185539,0.6014680385589599,0.6052777777777778,0.4952042628774423
133,0.47093107253313066,0.6065366387367248,0.6058333333333333,0.4930332261521972
134,0.4726249560713768,0.605784273147583,0.6041666666666666,0.49485997873094645
135,0.46581750065088273,0.6014960646629334,0.5955555555555555,0.49479528105482307
136,0.4581308886408806,0.6021854043006897,0.6058333333333333,0.49982375749030666
137,0.46130526065826416,0.6069702744483948,0.5977777777777777,0.47951114306254494
138,0.46946931779384615,0.6116263031959533,0.6005555555555555,0.5051617343427391
139,0.46562286019325255,0.6239788770675659,0.5916666666666667,0.4689306358381503
140,0.46110970675945284,0.616606867313385,0.5986111111111111,0.48484848484848486
141,0.46694560199975965,0.5992487788200378,0.6069444444444444,0.5001766160367361
142,0.45648671090602877,0.6103583931922912,0.595,0.5017088174982912
143,0.4588540107011795,0.6075107336044312,0.6061111111111112,0.5093425605536333
144,0.45904897302389147,0.6155190944671631,0.5863888888888888,0.4777271132935812
145,0.45662224292755127,0.615522027015686,0.5983333333333334,0.4996539792387543
146,0.45821706801652906,0.627678918838501,0.5916666666666667,0.47649572649572647
147,0.46310219168663025,0.6077023267745971,0.6091666666666666,0.5119667013527576
148,0.4619268149137497,0.6066819787025451,0.5988888888888889,0.4986111111111111
149,0.46208196580410005,0.6161005973815918,0.5886111111111111,0.4816240812040602
150,0.45413221418857574,0.6138448357582093,0.595,0.48261178140525196
151,0.4566694438457489,0.6173329472541809,0.5944444444444444,0.5006839945280438
152,0.45640420615673066,0.6149313449859619,0.6083333333333333,0.5056100981767181
153,0.45393881797790525,0.6142597317695617,0.5880555555555556,0.48702870978900037
154,0.446643528342247,0.6182903528213501,0.5988888888888889,0.5105084745762711
155,0.4421221032738686,0.6148772835731506,0.6027777777777777,0.5034722222222222
156,0.4491164326667786,0.6104049563407898,0.5911111111111111,0.5003394433129668
157,0.44594681560993193,0.6193139314651489,0.5919444444444445,0.5078726968174204
158,0.44361795485019684,0.6232489347457886,0.5969444444444445,0.5042705842159207
159,0.45100244134664536,0.6368725180625916,0.5897222222222223,0.482661996497373
160,0.4374383419752121,0.6188367605209351,0.6022222222222222,0.5119291070211316
161,0.44845741987228394,0.6119486689567566,0.5958333333333333,0.48893572181243417
162,0.4341639161109924,0.6367661237716675,0.6027777777777777,0.5085910652920962
163,0.4361910343170166,0.6231249094009399,0.5913888888888889,0.48258881463243053
164,0.43722337782382964,0.6296743273735046,0.5791666666666667,0.4723092998955068
165,0.43998912125825884,0.6256929039955139,0.5905555555555555,0.4913733609385783
166,0.441842594742775,0.6264248728752136,0.5830555555555555,0.4981611501170177
167,0.4336078315973282,0.6231658697128296,0.5972222222222222,0.4982698961937716
168,0.4291716143488884,0.6256770849227905,0.5936111111111111,0.47768654052124243
169,0.431552891433239,0.6283984899520874,0.5944444444444444,0.5070898041863605
170,0.42631724625825884,0.6216866493225097,0.5938888888888889,0.4937673130193906
171,0.4314317300915718,0.6306973814964294,0.59,0.4986413043478261
172,0.4316522479057312,0.6387319684028625,0.5875,0.5005045408678103
173,0.42770360559225085,0.6410070657730103,0.5980555555555556,0.4935246762338117
174,0.4233319491147995,0.6400449752807618,0.5808333333333333,0.4819773429454171
175,0.4173878520727158,0.6367021083831788,0.59,0.49382716049382713
176,0.4197081059217453,0.6385142564773559,0.5908333333333333,0.48942807625649914
177,0.42751567512750627,0.6237650275230407,0.5977777777777777,0.5108108108108108
178,0.422843761742115,0.6264977097511292,0.5908333333333333,0.4988091187478734
179,0.4141172610223293,0.6411954998970032,0.5986111111111111,0.5005184929139301
180,0.4109551042318344,0.6333766460418702,0.5930555555555556,0.5038943447341686
181,0.4149240508675575,0.6304099440574646,0.5980555555555556,0.5165385900434347
182,0.41093577444553375,0.6514403700828553,0.58,0.4884979702300406
183,0.4041488766670227,0.637629771232605,0.5875,0.4827586206896552
184,0.41381687074899676,0.6372982621192932,0.5994444444444444,0.5065023956194388
185,0.4038721352815628,0.6423762917518616,0.5966666666666667,0.505786249149081
186,0.421868971735239,0.6329759240150452,0.5980555555555556,0.5052991452991453
187,0.4085832178592682,0.643081521987915,0.5922222222222222,0.49863387978142076
188,0.4128367766737938,0.6324133396148681,0.5966666666666667,0.5017158544955388
189,0.40389888137578966,0.6378681302070618,0.5961111111111111,0.4986206896551724
190,0.40638963878154755,0.6508156538009644,0.5833333333333334,0.4983277591973244
191,0.40328290313482285,0.6388408422470093,0.5997222222222223,0.5130111524163569
192,0.4015438720583916,0.6626577615737915,0.5908333333333333,0.49744114636642783
193,0.39889067858457566,0.655179250240326,0.5888888888888889,0.4965986394557823
194,0.3989833578467369,0.6349215507507324,0.5955555555555555,0.5027322404371585
195,0.39123236685991286,0.6522595286369324,0.595,0.49965682910089226
196,0.40095859169960024,0.6445577502250671,0.6019444444444444,0.5134125636672326
197,0.40268456041812895,0.6446283459663391,0.5863888888888888,0.4974687816402295
198,0.39193300157785416,0.6479291677474975,0.5905555555555555,0.5096473719228211
199,0.405925364792347,0.6349400401115417,0.6077777777777778,0.5210312075983717
200,0.389309224486351,0.6456100821495057,0.6011111111111112,0.5184439973172368
