graph_id,gt_num_nodes,gt_num_edges,gt_density,gt_avg_clustering,gt_transitivity,gt_degree_mean,gt_degree_std,gt_in_degree_mean,gt_in_degree_std,gt_out_degree_mean,gt_out_degree_std,gt_betweenness_mean,gt_betweenness_std,gt_closeness_mean,gt_closeness_std,gt_local_clustering_mean,gt_local_clustering_std,gt_num_weakly_connected_components,gt_largest_weakly_connected_component_size,gt_num_strongly_connected_components,gt_largest_strongly_connected_component_size,gt_diameter_lcc,gt_calculated_diameter_on_lcc,gt_num_communities_louvain,gt_num_communities_lpa,pred_num_nodes,pred_num_edges,pred_density,pred_avg_clustering,pred_transitivity,pred_degree_mean,pred_degree_std,pred_in_degree_mean,pred_in_degree_std,pred_out_degree_mean,pred_out_degree_std,pred_betweenness_mean,pred_betweenness_std,pred_closeness_mean,pred_closeness_std,pred_local_clustering_mean,pred_local_clustering_std,pred_num_weakly_connected_components,pred_largest_weakly_connected_component_size,pred_num_strongly_connected_components,pred_largest_strongly_connected_component_size,pred_diameter_lcc,pred_calculated_diameter_on_lcc,pred_num_communities_louvain,pred_num_communities_lpa,diff_num_nodes,diff_num_edges,diff_density,diff_avg_clustering,diff_transitivity,diff_diameter_lcc,diff_degree_mean,diff_in_degree_mean,diff_out_degree_mean,diff_betweenness_mean,diff_closeness_mean,diff_local_clustering_mean,diff_num_communities_louvain,diff_num_communities_lpa,ks_degree_pvalue,ks_in_degree_pvalue,ks_out_degree_pvalue,ks_betweenness_pvalue,ks_closeness_pvalue,ks_local_clustering_pvalue,diff_num_wcc,diff_largest_wcc_size,diff_num_scc,diff_largest_scc_size,nmi_louvain,ari_louvain,nmi_lpa,ari_lpa,edge_jaccard
tensor(811),7,11,0.2619047619047619,0.15476190476190474,0.1,3.142857142857143,0.6388765649999398,1.5714285714285714,0.9035079029052513,1.5714285714285714,0.7284313590846836,0.09523809523809525,0.07953949089757174,0.3629037629037629,0.22809771724413463,0.15476190476190474,0.11293848786315641,1,7,4,4,-1,True,0,-1,7,10,0.23809523809523808,0.17857142857142858,0.16666666666666666,2.857142857142857,1.124858267715973,1.4285714285714286,0.9035079029052513,1.4285714285714286,1.3997084244475304,0.014285714285714287,0.018747637795266215,0.25992063492063494,0.16842889229923974,0.17857142857142858,0.17699302419091237,1,7,6,2,-1,True,0,-1,0,-1,-0.023809523809523836,0.023809523809523836,0.06666666666666665,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,-0.08095238095238096,-0.10298312798312798,0.023809523809523836,0,0,0.9627039627039629,0.9999609537692629,0.5751748251748252,0.21212121212121213,0.5751748251748252,0.9627039627039629,0,0,2,-2,,,,,0.5
tensor(76),7,7,0.16666666666666666,0.0,0.0,2.0,0.5345224838248488,1.0,0.5345224838248488,1.0,0.7559289460184544,0.10476190476190475,0.10454523047666738,0.22157287157287156,0.10803518689143154,0.0,0.0,1,7,7,1,-1,True,0,-1,7,7,0.16666666666666666,0.0,0.0,2.0,1.3093073414159542,1.0,0.7559289460184544,1.0,1.0690449676496976,0.023809523809523808,0.05832118435198043,0.2095238095238095,0.15515010327984,0.0,0.0,1,7,6,2,-1,True,0,-1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.08095238095238094,-0.01204906204906206,0.0,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.9627039627039629,1.0,0,0,-1,1,,,,,0.5555555555555556
tensor(636),7,9,0.21428571428571427,0.17857142857142858,0.2,2.5714285714285716,1.3997084244475304,1.2857142857142858,1.0301575072754257,1.2857142857142858,1.0301575072754257,0.05238095238095238,0.04994327848429293,0.2816137566137566,0.18933215740286846,0.17857142857142858,0.17699302419091237,2,6,5,3,-1,True,0,-1,7,7,0.16666666666666666,0.2095238095238095,0.5,2.0,1.5118578920369088,1.0,1.0690449676496976,1.0,0.9258200997725514,0.02380952380952381,0.03868589716493314,0.18928571428571428,0.19440151777539877,0.20952380952380953,0.2106032798809141,3,5,6,2,-1,True,0,-1,0,-2,-0.047619047619047616,0.030952380952380926,0.3,0,-0.5714285714285716,-0.2857142857142858,-0.2857142857142858,-0.02857142857142857,-0.09232804232804231,0.030952380952380953,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.5751748251748252,0.9999609537692629,1,-1,1,-1,,,,,0.45454545454545453
tensor(973),7,12,0.2857142857142857,0.04603174603174603,0.0625,3.4285714285714284,0.9035079029052513,1.7142857142857142,1.0301575072754257,1.7142857142857142,1.0301575072754254,0.05714285714285715,0.07192946070077585,0.35396825396825393,0.22517315081022643,0.04603174603174603,0.06098213559459856,1,7,5,2,-1,True,0,-1,7,14,0.3333333333333333,0.364625850340136,0.29411764705882354,4.0,1.3093073414159542,2.0,1.4142135623730951,2.0,1.6903085094570331,0.019047619047619046,0.028769157079987073,0.35856009070294786,0.24579095974140533,0.364625850340136,0.08717044070553114,1,7,6,2,-1,True,0,-1,0,2,0.047619047619047616,0.31859410430838997,0.23161764705882354,0,0.5714285714285716,0.2857142857142858,0.2857142857142858,-0.0380952380952381,0.004591836734693933,0.31859410430838997,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.9627039627039629,0.0005827505827505828,0,0,1,0,,,,,0.5294117647058824
tensor(938),7,11,0.2619047619047619,0.10476190476190476,0.125,3.142857142857143,0.8329931278350429,1.5714285714285714,0.9035079029052512,1.5714285714285714,0.4948716593053935,0.21904761904761902,0.12325884862423604,0.3860639360639361,0.17154405293813313,0.10476190476190476,0.12777531299998798,1,7,2,6,-1,True,0,-1,7,11,0.2619047619047619,0.20804988662131518,0.1875,3.142857142857143,1.7261494247992248,1.5714285714285714,0.9035079029052512,1.5714285714285714,1.178030178747903,0.08571428571428573,0.10926470386270254,0.3741874527588814,0.1603820480334593,0.2080498866213152,0.20909839162707472,1,7,4,4,-1,True,0,-1,0,0,0.0,0.10328798185941042,0.0625,0,0.0,0.0,0.0,-0.1333333333333333,-0.011876483305054697,0.10328798185941045,0,0,0.9627039627039629,1.0,0.9627039627039629,0.21212121212121213,0.9627039627039629,0.9627039627039629,0,0,2,-2,,,,,0.4666666666666667
tensor(899),7,11,0.2619047619047619,0.20079365079365077,0.1,3.142857142857143,1.1248582677159729,1.5714285714285714,0.9035079029052513,1.5714285714285714,0.7284313590846835,0.1761904761904762,0.12046772038736682,0.4330241187384044,0.1912260657128429,0.20079365079365077,0.19478266664670527,1,7,2,6,-1,True,0,-1,7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,0.6998542122237652,0.8571428571428571,0.8329931278350429,0.8571428571428571,0.8329931278350428,0.009523809523809523,0.015058465048420852,0.15476190476190474,0.15544720068095946,0.0,0.0,2,6,7,1,-1,True,0,-1,0,-5,-0.11904761904761907,-0.20079365079365077,-0.1,0,-1.4285714285714286,-0.7142857142857143,-0.7142857142857143,-0.16666666666666669,-0.27826221397649964,-0.20079365079365077,0,0,0.21212121212121213,0.9627039627039629,0.5751748251748252,0.008158508158508158,0.008158508158508158,0.008158508158508158,1,-1,5,-5,,,,,0.3076923076923077
tensor(280),7,14,0.3333333333333333,0.23412698412698413,0.3,4.0,1.0690449676496976,2.0,1.3093073414159542,2.0,0.9258200997725514,0.07142857142857142,0.07491491772643939,0.4295377241805813,0.24556744217401838,0.23412698412698413,0.14384578539993537,1,7,4,4,-1,True,0,-1,7,11,0.2619047619047619,0.0,0.0,3.142857142857143,1.124858267715973,1.5714285714285714,1.049781318335648,1.5714285714285714,0.9035079029052512,0.05714285714285715,0.06776309271789385,0.33719256933542646,0.21445055553170966,0.0,0.0,1,7,6,2,-1,True,0,-1,0,-3,-0.0714285714285714,-0.23412698412698413,-0.3,0,-0.8571428571428572,-0.4285714285714286,-0.4285714285714286,-0.014285714285714277,-0.09234515484515482,-0.23412698412698413,0,0,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.008158508158508158,0,0,2,-2,,,,,0.5625
tensor(883),7,7,0.16666666666666666,0.1476190476190476,0.25,2.0,1.3093073414159542,1.0,1.0690449676496976,1.0,0.7559289460184544,0.05238095238095238,0.06135285107964345,0.2041125541125541,0.19061806011429858,0.1476190476190476,0.18844151368961312,2,6,5,3,-1,True,0,-1,7,7,0.16666666666666666,0.1349206349206349,1.0,2.0,1.6035674514745464,1.0,1.4142135623730951,1.0,0.5345224838248488,0.019047619047619046,0.030116930096841705,0.19742063492063494,0.2695164653494889,0.1349206349206349,0.1874763779526622,2,6,6,2,-1,True,0,-1,0,0,0.0,-0.012698412698412681,0.75,0,0.0,0.0,0.0,-0.03333333333333334,-0.006691919191919166,-0.012698412698412681,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.9627039627039629,0.9999609537692629,0,0,1,-1,,,,,0.5555555555555556
tensor(761),7,7,0.16666666666666666,0.24285714285714285,0.125,2.0,1.1952286093343936,1.0,0.7559289460184544,1.0,1.0690449676496976,0.02380952380952381,0.03868589716493315,0.1893424036281179,0.13723036776542183,0.24285714285714285,0.35398604838182485,2,6,5,3,-1,True,0,-1,7,7,0.16666666666666666,0.11904761904761904,0.0,2.0,1.0690449676496976,1.0,0.7559289460184544,1.0,0.5345224838248488,0.07142857142857142,0.06998542122237651,0.2294973544973545,0.18365533995674566,0.11904761904761904,0.17169291787923757,2,6,4,3,-1,True,0,-1,0,0,0.0,-0.12380952380952381,-0.125,0,0.0,0.0,0.0,0.047619047619047616,0.040154950869236594,-0.12380952380952381,0,0,0.9999609537692629,1.0,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0,0,-1,0,,,,,0.5555555555555556
tensor(319),7,10,0.23809523809523808,0.32959183673469383,0.1875,2.857142857142857,1.456862718169367,1.4285714285714286,1.0497813183356477,1.4285714285714286,1.2936264483053452,0.05238095238095238,0.09404008408634047,0.3022486772486772,0.19788952188173162,0.3295918367346939,0.3361683549188011,1,7,6,2,-1,True,0,-1,7,8,0.19047619047619047,0.2619047619047619,0.25,2.2857142857142856,0.880630571852711,1.1428571428571428,0.9897433186107869,1.1428571428571428,0.6388765649999398,0.08571428571428573,0.10056529562829941,0.25389266817838246,0.19045360338309816,0.2619047619047619,0.21560440805089084,1,7,5,3,-1,True,0,-1,0,-2,-0.047619047619047616,-0.06768707482993191,0.0625,0,-0.5714285714285716,-0.2857142857142858,-0.2857142857142858,0.03333333333333335,-0.04835600907029475,-0.06768707482993197,0,0,0.9999609537692629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9999609537692629,0,0,-1,1,,,,,0.2857142857142857
tensor(549),7,11,0.2619047619047619,0.21428571428571427,0.2,3.142857142857143,1.4568627181693672,1.5714285714285714,1.2936264483053452,1.5714285714285714,0.7284313590846835,0.1285714285714286,0.13735433430339006,0.3957792207792208,0.2710185338819823,0.21428571428571427,0.19569568263393575,1,7,3,5,-1,True,0,-1,7,10,0.23809523809523808,0.20238095238095236,0.25,2.857142857142857,0.9897433186107869,1.4285714285714286,0.9035079029052512,1.4285714285714286,0.7284313590846835,0.1619047619047619,0.13850513878332368,0.37144504266353007,0.17145964327685628,0.20238095238095236,0.1658141461569538,1,7,3,5,-1,True,0,-1,0,-1,-0.023809523809523836,-0.011904761904761918,0.04999999999999999,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,0.033333333333333326,-0.02433417811569072,-0.011904761904761918,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.5751748251748252,0.9999609537692629,0,0,0,0,,,,,0.3125
tensor(174),7,9,0.21428571428571427,0.12698412698412698,0.2,2.5714285714285716,1.498298354528788,1.2857142857142858,1.0301575072754257,1.2857142857142858,1.0301575072754257,0.07619047619047621,0.08857654875113463,0.2921768707482993,0.19340735440713278,0.12698412698412698,0.14152821031846832,2,6,4,4,-1,True,0,-1,7,7,0.16666666666666666,0.21428571428571427,0.5,2.0,1.6035674514745464,1.0,1.0690449676496976,1.0,0.7559289460184544,0.05714285714285715,0.07284313590846836,0.2296296296296296,0.2110414811375455,0.21428571428571427,0.20995626366712952,3,5,4,4,-1,True,0,-1,0,-2,-0.047619047619047616,0.0873015873015873,0.3,0,-0.5714285714285716,-0.2857142857142858,-0.2857142857142858,-0.019047619047619063,-0.06254724111866969,0.0873015873015873,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,1,-1,0,0,,,,,0.3333333333333333
tensor(371),7,9,0.21428571428571427,0.1873015873015873,0.16666666666666666,2.5714285714285716,1.2936264483053452,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.6998542122237652,0.05238095238095238,0.07529232524210427,0.2958359101216244,0.22031349874590622,0.1873015873015873,0.33948963518209146,1,7,5,3,-1,True,0,-1,7,9,0.21428571428571427,0.2357142857142857,0.375,2.5714285714285716,1.498298354528788,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.880630571852711,0.12380952380952381,0.14333254231707057,0.288265306122449,0.20232735241734315,0.2357142857142857,0.3450820665480332,1,7,5,3,-1,True,0,-1,0,0,0.0,0.04841269841269841,0.20833333333333334,0,0.0,0.0,0.0,0.07142857142857142,-0.007570603999175418,0.04841269841269841,0,0,0.9627039627039629,1.0,0.9999609537692629,0.5751748251748252,0.9627039627039629,0.9627039627039629,0,0,0,0,,,,,0.38461538461538464
tensor(527),7,9,0.21428571428571427,0.10476190476190476,0.125,2.5714285714285716,1.178030178747903,1.2857142857142858,1.0301575072754257,1.2857142857142858,0.880630571852711,0.04761904761904762,0.04994327848429293,0.2649281934996221,0.22271850322526307,0.10476190476190476,0.12777531299998796,1,7,5,3,-1,True,0,-1,7,8,0.19047619047619047,0.07142857142857142,0.125,2.2857142857142856,0.880630571852711,1.1428571428571428,1.124858267715973,1.1428571428571428,0.9897433186107869,0.014285714285714287,0.024281045302822785,0.2100340136054422,0.21548028441901165,0.07142857142857142,0.08247860988423225,1,7,7,1,-1,True,0,-1,0,-1,-0.023809523809523808,-0.03333333333333334,0.0,0,-0.28571428571428603,-0.14285714285714302,-0.14285714285714302,-0.03333333333333334,-0.05489417989417991,-0.03333333333333334,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0,0,2,-2,,,,,0.5454545454545454
tensor(210),7,8,0.19047619047619047,0.15476190476190474,0.1,2.2857142857142856,0.880630571852711,1.1428571428571428,0.8329931278350429,1.1428571428571428,1.1248582677159729,0.028571428571428574,0.04517539514526256,0.2261904761904762,0.1572600573050346,0.1547619047619048,0.22015764296317775,1,7,7,1,-1,True,0,-1,7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,0.6998542122237652,0.8571428571428571,0.8329931278350428,0.8571428571428571,0.8329931278350429,0.009523809523809523,0.023328473740792173,0.15873015873015875,0.1638076780996055,0.0,0.0,1,7,7,1,-1,True,0,-1,0,-2,-0.047619047619047616,-0.15476190476190474,-0.1,0,-0.5714285714285714,-0.2857142857142857,-0.2857142857142857,-0.01904761904761905,-0.06746031746031744,-0.1547619047619048,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0,0,0,0,,,,,0.4
tensor(235),7,7,0.16666666666666666,0.24285714285714285,0.25,2.0,1.1952286093343936,1.0,0.7559289460184544,1.0,1.0690449676496976,0.019047619047619046,0.030116930096841705,0.18140589569160998,0.13670479473648445,0.24285714285714285,0.35398604838182485,2,6,6,2,-1,True,0,-1,7,4,0.09523809523809523,0.0,0.0,1.1428571428571428,0.8329931278350429,0.5714285714285714,0.4948716593053935,0.5714285714285714,0.4948716593053935,0.0047619047619047615,0.011664236870396087,0.10317460317460317,0.0911835340720322,0.0,0.0,4,3,6,2,-1,True,0,-1,0,-3,-0.07142857142857142,-0.24285714285714285,-0.25,0,-0.8571428571428572,-0.4285714285714286,-0.4285714285714286,-0.014285714285714284,-0.0782312925170068,-0.24285714285714285,0,0,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.5751748251748252,2,-3,0,0,,,,,0.2222222222222222
tensor(101),7,7,0.16666666666666666,0.10714285714285714,0.125,2.0,1.0690449676496976,1.0,0.7559289460184544,1.0,1.0690449676496976,0.03809523809523809,0.06023386019368341,0.19926303854875282,0.1451451985617339,0.10714285714285714,0.1708654773143729,1,7,7,1,-1,True,0,-1,7,7,0.16666666666666666,0.05952380952380952,0.5,2.0,1.1952286093343936,1.0,1.0690449676496976,1.0,0.5345224838248488,0.04761904761904762,0.06135285107964346,0.2283490319204605,0.23013224664671866,0.05952380952380952,0.0733858809877259,1,7,7,1,-1,True,0,-1,0,0,0.0,-0.047619047619047616,0.375,0,0.0,0.0,0.0,0.009523809523809532,0.02908599337170767,-0.047619047619047616,0,0,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9999609537692629,0.9627039627039629,0.9999609537692629,0,0,0,0,,,,,0.4
tensor(986),7,8,0.19047619047619047,0.2357142857142857,0.375,2.2857142857142856,1.665986255670086,1.1428571428571428,0.989743318610787,1.1428571428571428,0.989743318610787,0.08095238095238096,0.09735737285838511,0.2527021919879063,0.17319881550903246,0.2357142857142857,0.34508206654803325,2,6,5,3,-1,True,0,-1,7,4,0.09523809523809523,0.0,0.0,1.1428571428571428,0.8329931278350429,0.5714285714285714,0.7284313590846835,0.5714285714285714,0.7284313590846836,0.0047619047619047615,0.011664236870396087,0.10119047619047618,0.13336521727623857,0.0,0.0,3,5,7,1,-1,True,0,-1,0,-4,-0.09523809523809523,-0.2357142857142857,-0.375,0,-1.1428571428571428,-0.5714285714285714,-0.5714285714285714,-0.0761904761904762,-0.1515117157974301,-0.2357142857142857,0,0,0.5751748251748252,0.9627039627039629,0.9627039627039629,0.5751748251748252,0.21212121212121213,0.5751748251748252,1,-1,2,-2,,,,,0.3333333333333333
tensor(902),7,12,0.2857142857142857,0.3531746031746032,0.5,3.4285714285714284,1.5907898179514348,1.7142857142857142,1.2777531299998799,1.7142857142857142,1.2777531299998797,0.014285714285714287,0.018747637795266215,0.3063492063492063,0.21030398279667964,0.3531746031746032,0.22747477218994466,2,5,4,3,-1,True,0,-1,7,8,0.19047619047619047,0.2738095238095238,0.5,2.2857142857142856,1.0301575072754257,1.1428571428571428,1.355261854357877,1.1428571428571428,0.8329931278350429,0.0047619047619047615,0.011664236870396087,0.19642857142857142,0.23007319154866296,0.2738095238095238,0.19269540543141242,2,5,7,1,-1,True,0,-1,0,-4,-0.09523809523809523,-0.07936507936507942,0.0,0,-1.1428571428571428,-0.5714285714285714,-0.5714285714285714,-0.009523809523809525,-0.10992063492063489,-0.07936507936507942,0,0,0.21212121212121213,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0.5751748251748252,0,0,3,-2,,,,,0.42857142857142855
tensor(947),7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,1.1605769149479943,0.8571428571428571,0.6388765649999398,0.8571428571428571,0.989743318610787,0.03333333333333333,0.047140452079103175,0.1865079365079365,0.14296732964009382,0.0,0.0,2,6,7,1,-1,True,0,-1,7,5,0.11904761904761904,0.24285714285714285,1.0,1.4285714285714286,1.498298354528788,0.7142857142857143,1.1605769149479943,0.7142857142857143,0.6998542122237652,0.0047619047619047615,0.011664236870396087,0.125,0.2004459314343183,0.24285714285714285,0.3539860483818248,4,4,6,2,-1,True,0,-1,0,-1,-0.023809523809523808,0.24285714285714285,1.0,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,-0.02857142857142857,-0.06150793650793651,0.24285714285714285,0,0,0.9627039627039629,0.5751748251748252,0.9999609537692629,0.9627039627039629,0.5751748251748252,0.5751748251748252,2,-2,-1,1,,,,,0.375
tensor(346),7,5,0.11904761904761904,0.15476190476190474,0.25,1.4285714285714286,1.2936264483053452,0.7142857142857143,0.6998542122237651,0.7142857142857143,0.880630571852711,0.019047619047619046,0.046656947481584346,0.15714285714285717,0.14443572274383906,0.15476190476190474,0.22015764296317772,3,5,7,1,-1,True,0,-1,7,6,0.14285714285714285,0.16666666666666669,0.125,1.7142857142857142,1.4846149779161804,0.8571428571428571,0.6388765649999398,0.8571428571428571,1.1248582677159729,0.03809523809523809,0.05172752614857245,0.18253968253968253,0.12049386071975378,0.16666666666666669,0.2182178902359924,3,5,5,3,-1,True,0,-1,0,1,0.023809523809523808,0.011904761904761946,-0.125,0,0.2857142857142856,0.1428571428571428,0.1428571428571428,0.019047619047619046,0.025396825396825362,0.011904761904761946,0,0,0.9627039627039629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.9999609537692629,0,0,-2,2,,,,,0.5714285714285714
tensor(139),7,8,0.19047619047619047,0.18095238095238095,0.14285714285714285,2.2857142857142856,1.4846149779161804,1.1428571428571428,0.9897433186107869,1.1428571428571428,1.355261854357877,0.023809523809523808,0.05832118435198043,0.23696145124716556,0.1909210871636442,0.18095238095238095,0.20995626366712955,1,7,7,1,-1,True,0,-1,7,7,0.16666666666666666,0.24285714285714285,0.5,2.0,1.3093073414159542,1.0,0.9258200997725514,1.0,0.7559289460184544,0.03809523809523809,0.06023386019368341,0.2128427128427128,0.18750969524063668,0.24285714285714285,0.35398604838182485,2,6,6,2,-1,True,0,-1,0,-1,-0.023809523809523808,0.06190476190476191,0.35714285714285715,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,0.014285714285714284,-0.02411873840445275,0.06190476190476191,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9999609537692629,1,-1,-1,1,,,,,0.25
tensor(621),7,11,0.2619047619047619,0.13095238095238096,0.14285714285714285,3.142857142857143,0.8329931278350429,1.5714285714285714,1.0497813183356477,1.5714285714285714,1.0497813183356477,0.15714285714285717,0.16204475740165292,0.3829365079365079,0.18843685789014483,0.13095238095238096,0.09816918156232525,1,7,3,5,-1,True,0,-1,7,8,0.19047619047619047,0.0,0.0,2.2857142857142856,1.0301575072754257,1.1428571428571428,0.8329931278350429,1.1428571428571428,0.989743318610787,0.02380952380952381,0.03868589716493315,0.21428571428571427,0.1517565331426424,0.0,0.0,1,7,5,3,-1,True,0,-1,0,-3,-0.07142857142857145,-0.13095238095238096,-0.14285714285714285,0,-0.8571428571428572,-0.4285714285714286,-0.4285714285714286,-0.13333333333333336,-0.16865079365079363,-0.13095238095238096,0,0,0.9627039627039629,0.9627039627039629,0.9999609537692629,0.21212121212121213,0.21212121212121213,0.05303030303030303,0,0,2,-2,,,,,0.46153846153846156
tensor(499),7,7,0.16666666666666666,0.0,0.0,2.0,0.7559289460184544,1.0,0.9258200997725514,1.0,0.5345224838248488,0.02380952380952381,0.029354352395090367,0.1893424036281179,0.1814979924949962,0.0,0.0,1,7,6,2,-1,True,0,-1,7,6,0.14285714285714285,0.0,0.0,1.7142857142857142,0.45175395145262565,0.8571428571428571,0.6388765649999398,0.8571428571428571,0.6388765649999398,0.04761904761904762,0.05593971487843206,0.17698412698412697,0.1210779250961059,0.0,0.0,1,7,7,1,-1,True,0,-1,0,-1,-0.023809523809523808,0.0,0.0,0,-0.2857142857142858,-0.1428571428571429,-0.1428571428571429,0.02380952380952381,-0.012358276643990945,0.0,0,0,0.9627039627039629,0.9627039627039629,0.9999609537692629,0.5751748251748252,0.9627039627039629,1.0,0,0,1,-1,,,,,0.625
tensor(370),7,12,0.2857142857142857,0.2207482993197279,0.4,3.4285714285714284,1.5907898179514348,1.7142857142857142,1.3850513878332367,1.7142857142857142,0.45175395145262565,0.1142857142857143,0.12163847404233144,0.41363636363636364,0.27835110713445205,0.2207482993197279,0.19218921157173408,1,7,3,5,-1,True,0,-1,7,15,0.35714285714285715,0.3866878735299788,0.5555555555555556,4.285714285714286,1.8294640678379568,2.142857142857143,1.7261494247992246,2.142857142857143,0.34992710611188266,0.047619047619047616,0.03824375810525955,0.4319727891156462,0.33585744316550165,0.3866878735299788,0.27776302290876903,1,7,4,4,-1,True,0,-1,0,3,0.07142857142857145,0.1659395742102509,0.15555555555555556,0,0.8571428571428572,0.4285714285714286,0.4285714285714286,-0.06666666666666668,0.018336425479282548,0.1659395742102509,0,0,0.9627039627039629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0.5751748251748252,0.21212121212121213,0,0,1,-1,,,,,0.6875
tensor(198),7,12,0.2857142857142857,0.09126984126984126,0.07142857142857142,3.4285714285714284,1.049781318335648,1.7142857142857142,1.0301575072754257,1.7142857142857142,0.880630571852711,0.09999999999999999,0.08357108940373449,0.3812736205593348,0.1935798913341477,0.09126984126984126,0.16975594949370984,1,7,4,4,-1,True,0,-1,7,11,0.2619047619047619,0.21825396825396823,0.16666666666666666,3.142857142857143,1.124858267715973,1.5714285714285714,1.2936264483053452,1.5714285714285714,0.9035079029052512,0.10952380952380954,0.11644780248226176,0.3431337181337182,0.24814388085214972,0.21825396825396828,0.19609760477152122,1,7,4,4,-1,True,0,-1,0,-1,-0.02380952380952378,0.12698412698412698,0.09523809523809523,0,-0.2857142857142856,-0.1428571428571428,-0.1428571428571428,0.009523809523809545,-0.0381399024256166,0.12698412698412703,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9999609537692629,0.21212121212121213,0,0,0,0,,,,,0.5333333333333333
tensor(687),7,12,0.2857142857142857,0.23809523809523808,0.375,3.4285714285714284,1.5907898179514348,1.7142857142857142,1.1605769149479943,1.7142857142857142,1.0301575072754257,0.09047619047619047,0.07961073093952613,0.34346440596440597,0.22227475223696333,0.23809523809523808,0.24615972094080668,2,6,3,5,-1,True,0,-1,7,13,0.30952380952380953,0.4635547201336675,0.45,3.7142857142857144,2.1189138534559038,1.8571428571428572,1.124858267715973,1.8571428571428572,1.1248582677159729,0.10476190476190475,0.12074973650577112,0.42424671888957605,0.18951564769155366,0.4635547201336675,0.28800809884447776,2,6,2,6,3,True,0,-1,0,1,0.023809523809523836,0.22545948203842942,0.07500000000000001,4,0.28571428571428603,0.14285714285714302,0.14285714285714302,0.014285714285714277,0.08078231292517007,0.22545948203842942,0,0,0.9999609537692629,0.9999609537692629,0.9999609537692629,0.9627039627039629,0.9627039627039629,0.5751748251748252,0,0,-1,1,,,,,0.3888888888888889
tensor(584),7,11,0.2619047619047619,0.19047619047619047,0.25,3.142857142857143,0.989743318610787,1.5714285714285714,1.049781318335648,1.5714285714285714,0.4948716593053935,0.21428571428571427,0.16340342796927132,0.4083534628426269,0.20266177271230756,0.19047619047619047,0.09671474291233285,1,7,2,6,-1,True,0,-1,7,8,0.19047619047619047,0.21428571428571427,0.5,2.2857142857142856,1.0301575072754257,1.1428571428571428,0.989743318610787,1.1428571428571428,0.6388765649999398,0.05714285714285715,0.08109231602822095,0.2626133786848072,0.20679210321903937,0.21428571428571427,0.21295885499997996,1,7,7,1,-1,True,0,-1,0,-3,-0.07142857142857145,0.023809523809523808,0.25,0,-0.8571428571428572,-0.4285714285714286,-0.4285714285714286,-0.15714285714285714,-0.1457400841578197,0.023809523809523808,0,0,0.5751748251748252,0.9999609537692629,0.9627039627039629,0.21212121212121213,0.5751748251748252,0.9627039627039629,0,0,5,-5,,,,,0.35714285714285715
