epoch,train_loss,val_loss,val_accuracy,val_f1
1,0.5844175171852112,0.4842199385166168,0.7778571428571428,0.0
2,0.4425357917376927,0.42923301458358765,0.7673809523809524,0.05421103581800581
3,0.42068929059164867,0.42619219422340393,0.7778571428571428,0.0
4,0.4183277641023908,0.42440858483314514,0.7778571428571428,0.0
5,0.41635228412491937,0.42045530676841736,0.7778571428571428,0.0
6,0.4138781796182905,0.42011284828186035,0.7778571428571428,0.0
7,0.4130702524525779,0.418977290391922,0.7778571428571428,0.0
8,0.41017516085079736,0.4177490472793579,0.7778571428571428,0.0
9,0.4095687174797058,0.41718387603759766,0.7778571428571428,0.0
10,0.4095897277763912,0.415316641330719,0.7778571428571428,0.0
11,0.40794551338468277,0.4163353443145752,0.7778571428571428,0.0
12,0.40811295883996146,0.4179597795009613,0.7778571428571428,0.0
13,0.408172470501491,0.4144735038280487,0.7778571428571428,0.0
14,0.4065886402130127,0.41440874338150024,0.7778571428571428,0.0
15,0.40642518247876847,0.414806991815567,0.7778571428571428,0.0
16,0.4059368486063821,0.4142112135887146,0.7778571428571428,0.0
17,0.4061815503665379,0.4142543375492096,0.7778571428571428,0.0
18,0.4067746615409851,0.4129970967769623,0.7778571428571428,0.0
19,0.4055158383505685,0.41521981358528137,0.7778571428571428,0.0
20,0.40592575464929853,0.4140869379043579,0.7778571428571428,0.0
21,0.40541998726981027,0.4136752188205719,0.7778571428571428,0.0
22,0.4057157266139984,0.41387704014778137,0.7778571428571428,0.0
23,0.40597740496907914,0.4142831563949585,0.7778571428571428,0.0
24,0.4057553453104837,0.41346049308776855,0.7778571428571428,0.0
25,0.40489452072552273,0.4135109782218933,0.7778571428571428,0.0
26,0.40491232463291715,0.41385093331336975,0.7778571428571428,0.0
27,0.40498725959232873,0.4135383069515228,0.7778571428571428,0.0
28,0.4045833000114986,0.41316860914230347,0.7778571428571428,0.0
29,0.40506923079490664,0.4138500988483429,0.7778571428571428,0.0
30,0.404623612846647,0.4130817949771881,0.7778571428571428,0.0
31,0.4043534415108817,0.41337117552757263,0.7778571428571428,0.0
32,0.40512023414884296,0.4135919213294983,0.7778571428571428,0.0
33,0.40462147900036405,0.41427919268608093,0.7778571428571428,0.0
34,0.4052095661844526,0.4124163091182709,0.7778571428571428,0.0
35,0.405036244903292,0.4141131341457367,0.7778571428571428,0.0
36,0.4039851783003126,0.41347411274909973,0.7778571428571428,0.0
37,0.4033100543703352,0.4122326970100403,0.7778571428571428,0.0
38,0.4033016182695116,0.41236671805381775,0.7778571428571428,0.0
39,0.40255365065165927,0.412273108959198,0.7778571428571428,0.0
40,0.40230465463229587,0.4115309715270996,0.7778571428571428,0.0
41,0.40104279432977946,0.4095267653465271,0.7778571428571428,0.0
42,0.4000100340162005,0.4083874523639679,0.7778571428571428,0.0
43,0.39848944749150955,0.40807682275772095,0.7778571428571428,0.0
44,0.39770687426839557,0.40594708919525146,0.7778571428571428,0.0
45,0.39571450863565716,0.4045623540878296,0.7778571428571428,0.0
46,0.39455681255885533,0.4018344283103943,0.7778571428571428,0.0
47,0.392570584501539,0.3986946940422058,0.7780952380952381,0.0021413276231263384
48,0.3899072982583727,0.397159218788147,0.7792857142857142,0.01904761904761905
49,0.3883196955067771,0.3965446949005127,0.7792857142857142,0.023182297154899896
50,0.38554407000541685,0.3931185305118561,0.7811904761904762,0.057435897435897436
51,0.38241193413734437,0.39060068130493164,0.7835714285714286,0.08088978766430738
52,0.38077272772789,0.3893605172634125,0.7883333333333333,0.1326829268292683
53,0.37912833520344325,0.3868486285209656,0.7892857142857143,0.14161008729388944
54,0.3772318478993007,0.38569626212120056,0.790952380952381,0.16221374045801526
55,0.37505634222711837,0.38382163643836975,0.7923809523809524,0.17110266159695817
56,0.37283058881759645,0.3820251226425171,0.7921428571428571,0.18487394957983194
57,0.3715514075756073,0.37880781292915344,0.794047619047619,0.17697431018078022
58,0.36911588311195376,0.376030832529068,0.7966666666666666,0.20037453183520598
59,0.3669944877283914,0.37708166241645813,0.7947619047619048,0.18371212121212122
60,0.36501620173454286,0.3740077018737793,0.794047619047619,0.20276497695852536
61,0.3638637564863477,0.3731076717376709,0.7935714285714286,0.18744142455482662
62,0.36188613159315924,0.3731671869754791,0.795,0.21798365122615804
63,0.3621230893475669,0.3686419427394867,0.7973809523809524,0.20984215413184773
64,0.3598183756215232,0.3669256567955017,0.7997619047619048,0.2205746061167748
65,0.3575021982192993,0.3676772713661194,0.7983333333333333,0.22789425706472197
66,0.35717541660581315,0.3646385371685028,0.8,0.2265193370165746
67,0.3563018003531865,0.36173221468925476,0.8026190476190476,0.2456778889899909
68,0.3529130950995854,0.3610866367816925,0.8030952380952381,0.25696316262353996
69,0.3530518162250519,0.3605152368545532,0.8054761904761905,0.2646264626462646
70,0.3510650943006788,0.3585216999053955,0.8061904761904762,0.2834507042253521
71,0.34875302450997486,0.35611483454704285,0.8019047619047619,0.26371681415929205
72,0.3484940159320831,0.3539752662181854,0.804047619047619,0.25922592259225924
73,0.3466775146552495,0.3531864583492279,0.8057142857142857,0.2879581151832461
