epoch,train_loss,test_loss,test_accuracy,test_f1
43,0.5753947854042053,0.5847045302391052,0.6025,0.2687787429739397
44,0.574943533539772,0.5850011110305786,0.6052777777777778,0.3017199017199017
45,0.5746141105890274,0.5852363348007202,0.5997222222222223,0.29810034096444227
46,0.5730507716536521,0.5878890156745911,0.5966666666666667,0.2783300198807157
47,0.572888845205307,0.5839686036109925,0.5988888888888889,0.2997090203685742
48,0.571660828590393,0.5854738831520081,0.5980555555555556,0.2882439744220364
49,0.572736731171608,0.5848246216773987,0.5955555555555555,0.3246753246753247
50,0.5736413896083832,0.5871194839477539,0.5994444444444444,0.33116883116883117
51,0.570781821012497,0.5845420479774475,0.61,0.3000997008973081
52,0.5700801759958267,0.5824547290802002,0.605,0.3202676864244742
53,0.5696668267250061,0.5842922687530517,0.6041666666666666,0.3211052882324917
54,0.5702785730361939,0.5829285860061646,0.6097222222222223,0.3068574247656635
55,0.5665003806352615,0.5806591272354126,0.6080555555555556,0.3309625414888573
56,0.5664412677288055,0.5839054226875305,0.6038888888888889,0.33674418604651163
57,0.5645482301712036,0.58583744764328,0.6113888888888889,0.32513265798359864
58,0.5681003749370575,0.5847613453865051,0.6125,0.31516936671575846
59,0.5678919404745102,0.5819107532501221,0.6105555555555555,0.2997002997002997
60,0.567680549621582,0.5854256987571717,0.6044444444444445,0.3127413127413127
61,0.5644339799880982,0.5793974041938782,0.6069444444444444,0.3252265140677158
62,0.563272374868393,0.5875951766967773,0.5975,0.3708206686930091
63,0.5602670758962631,0.580644428730011,0.6119444444444444,0.3493246390312063
64,0.5581219822168351,0.5796506404876709,0.5997222222222223,0.38339751818570816
65,0.5586755454540253,0.5867382884025574,0.5997222222222223,0.37699956766104625
66,0.5587597161531448,0.581840705871582,0.5955555555555555,0.34177215189873417
67,0.5603022962808609,0.5803513646125793,0.6041666666666666,0.3886743886743887
68,0.5543330430984497,0.580134117603302,0.6002777777777778,0.3910283537875582
69,0.5523294776678085,0.5843768239021301,0.6133333333333333,0.35376044568245124
70,0.5561703279614448,0.5825950622558593,0.6116666666666667,0.3285302593659942
71,0.5512832626700401,0.582381796836853,0.6013888888888889,0.3962978544383677
72,0.549198767542839,0.5848371028900147,0.6013888888888889,0.4370341310317772
73,0.5560065865516662,0.5830083608627319,0.5947222222222223,0.39334719334719337
74,0.5522346839308738,0.5814385890960694,0.6,0.32267168391345247
75,0.5469879239797593,0.5838294267654419,0.5927777777777777,0.42283464566929135
76,0.5450949653983116,0.5844861745834351,0.5941666666666666,0.41489787745294354
77,0.5434631675481796,0.5901649951934814,0.5941666666666666,0.40488798370672097
78,0.5459490135312081,0.5820955991744995,0.6030555555555556,0.3906183368869936
79,0.5456617817282676,0.5822741508483886,0.5852777777777778,0.38280281107895825
80,0.5428726270794868,0.5831297159194946,0.5880555555555556,0.378718056137411
81,0.5428048551082612,0.5893816947937012,0.5977777777777777,0.39464882943143814
82,0.5442326739430428,0.5820439457893372,0.5966666666666667,0.3904282115869018
83,0.5384457483887672,0.5894612550735474,0.5894444444444444,0.40016233766233766
84,0.5413052290678024,0.5839762091636658,0.6005555555555555,0.348731884057971
85,0.5439436420798301,0.5872164607048035,0.5911111111111111,0.4116706634692246
86,0.5399965822696686,0.584385097026825,0.5825,0.40943025540275046
87,0.5390385627746582,0.5824279189109802,0.5861111111111111,0.3770903010033445
88,0.5337747007608413,0.5773536920547485,0.5977777777777777,0.40362438220757824
89,0.5300540968775749,0.5960402727127075,0.5866666666666667,0.4141732283464567
90,0.5322860911488533,0.5828419089317322,0.5947222222222223,0.42851547199373285
91,0.537839487195015,0.5837082505226135,0.5908333333333333,0.35704932343954604
92,0.5351351916790008,0.5821264505386352,0.5958333333333333,0.38425730004231906
93,0.5268354892730713,0.5911168098449707,0.5775,0.4014167650531287
94,0.5262314140796661,0.5838136434555053,0.58,0.37104825291181365
95,0.5275631353259087,0.5924652099609375,0.5866666666666667,0.40096618357487923
96,0.5253549456596375,0.5898626446723938,0.5786111111111111,0.3596454200084424
97,0.5238710850477218,0.5841891527175903,0.5802777777777778,0.36055861193398225
98,0.5297654792666435,0.5935379862785339,0.5808333333333333,0.3922674184454289
99,0.5276820972561836,0.5883091926574707,0.5922222222222222,0.3857740585774059
100,0.5289076164364814,0.5954111218452454,0.5838888888888889,0.3845521774856204
101,0.5271188125014306,0.5827118396759033,0.58,0.37572254335260113
102,0.5246986091136933,0.5866657137870789,0.5866666666666667,0.3881578947368421
103,0.5234232276678086,0.5870074272155762,0.5891666666666666,0.40673886883273164
104,0.5204337492585183,0.5858417510986328,0.5891666666666666,0.3990247866720845
105,0.519809678196907,0.5946174740791321,0.5905555555555555,0.4108713029576339
106,0.5228302866220474,0.5946413040161133,0.5777777777777777,0.3987341772151899
107,0.52181376516819,0.5986191272735596,0.5958333333333333,0.41542788268380876
108,0.5201155453920364,0.5857060432434082,0.5877777777777777,0.40592473979183347
109,0.5178807944059372,0.591377568244934,0.5772222222222222,0.3787755102040816
110,0.5178349420428277,0.5901507377624512,0.5741666666666667,0.37606837606837606
111,0.5188750460743904,0.592587697505951,0.5838888888888889,0.42295839753466874
112,0.5225472107529641,0.5828087210655213,0.5872222222222222,0.4046474358974359
113,0.5196989372372627,0.5894486784934998,0.5741666666666667,0.38948626045400236
114,0.5117766767740249,0.5943220496177674,0.5691666666666667,0.38719873567759777
115,0.5144135311245919,0.5867692589759826,0.5813888888888888,0.3712974551522737
116,0.5108577907085419,0.5915611863136292,0.5788888888888889,0.4091971940763835
117,0.5100895181298256,0.5894459247589111,0.5797222222222222,0.39745121465551575
118,0.508832934498787,0.598096513748169,0.5713888888888888,0.40263259775454896
119,0.5168169155716896,0.5927226066589355,0.5847222222222223,0.39693424768051633
120,0.5079559430480003,0.5920089840888977,0.5730555555555555,0.4054158607350097
121,0.5113476365804672,0.5874289631843567,0.5805555555555556,0.39936356404136836
122,0.5039253473281861,0.5923353433609009,0.5863888888888888,0.4190401872805306
123,0.5076586112380028,0.5889763951301574,0.5819444444444445,0.40301467671558905
124,0.5024551644921302,0.58790442943573,0.5838888888888889,0.39839357429718875
125,0.5037755414843559,0.5928181529045105,0.5747222222222222,0.38241226300927794
126,0.5050951778888703,0.5934990167617797,0.5858333333333333,0.4132231404958678
127,0.5020261526107788,0.5924675226211548,0.5902777777777778,0.39524395243952437
128,0.5130262285470962,0.5920538187026978,0.5758333333333333,0.41201386214863306
129,0.5068464189767837,0.5999397873878479,0.5772222222222222,0.42129277566539924
130,0.5009987965226174,0.5901881694793701,0.5794444444444444,0.4015810276679842
131,0.4990484654903412,0.5922999382019043,0.5805555555555556,0.43656716417910446
132,0.49907347857952117,0.5966498017311096,0.5805555555555556,0.4196771714066103
133,0.49557536393404006,0.5918386340141296,0.5861111111111111,0.42068429237947125
134,0.4933001473546028,0.5885589838027954,0.5888888888888889,0.4325153374233129
135,0.4917037323117256,0.5928600668907166,0.5825,0.4243584833397166
136,0.4973801389336586,0.5926822066307068,0.5927777777777777,0.44385432473444614
137,0.49107709228992463,0.6027322888374329,0.5763888888888888,0.41323585994613315
138,0.49024672210216524,0.5906705856323242,0.5891666666666666,0.4450281425891182
139,0.49416601806879046,0.5965247988700867,0.5797222222222222,0.4087534193044158
140,0.4964296966791153,0.590175461769104,0.5908333333333333,0.42393429800547516
141,0.49102322310209273,0.5929730415344239,0.5872222222222222,0.438821752265861
142,0.4888770505785942,0.5941980242729187,0.5861111111111111,0.4247104247104247
143,0.49668990522623063,0.5964341163635254,0.5794444444444444,0.41089494163424123
144,0.49080090671777726,0.5991565346717834,0.5827777777777777,0.43491346877351394
145,0.4909277617931366,0.595449960231781,0.5852777777777778,0.42643104110641566
146,0.49306976348161696,0.5982311487197876,0.5891666666666666,0.4326812428078251
147,0.48925873786211016,0.5944805264472961,0.5830555555555555,0.4193423597678917
148,0.4943422213196754,0.5928404450416564,0.5825,0.41220179898318343
149,0.49309476017951964,0.595506489276886,0.5816666666666667,0.42954545454545456
150,0.4878005400300026,0.5921369194984436,0.5752777777777778,0.40896791650560493
151,0.48751035928726194,0.592368733882904,0.5733333333333334,0.41418764302059496
152,0.48448740094900133,0.6009929299354553,0.5841666666666666,0.43445409897997733
153,0.4813211262226105,0.5966922521591187,0.5866666666666667,0.4456035767511177
154,0.47981430888175963,0.5932603716850281,0.5830555555555555,0.4193423597678917
155,0.48607391864061356,0.5909881234169007,0.5925,0.4231222965001966
156,0.48024784922599795,0.5968263387680054,0.5825,0.42391720965887314
157,0.4955362811684608,0.5955066204071044,0.5763888888888888,0.43706164636397193
158,0.47770204991102216,0.5997957468032837,0.5736111111111111,0.43084909158324064
159,0.47185419499874115,0.5977712512016297,0.5825,0.4208092485549133
160,0.47371499687433244,0.6017159581184387,0.5775,0.4201296225695768
161,0.4729973375797272,0.5934335708618164,0.5786111111111111,0.41315280464216636
162,0.47916714698076246,0.5994362711906434,0.5802777777777778,0.406286836935167
163,0.4704098030924797,0.5991837859153748,0.5841666666666666,0.4190919674039581
164,0.47663131803274156,0.5914196252822876,0.5833333333333334,0.42835365853658536
165,0.46685675233602525,0.5991562008857727,0.5902777777777778,0.4419220582671207
166,0.4697459936141968,0.6095723390579224,0.5716666666666667,0.44612068965517243
167,0.482254421710968,0.6008864402770996,0.5802777777777778,0.4230622374952272
168,0.4788383349776268,0.6027105569839477,0.5838888888888889,0.4342900302114804
169,0.47578721642494204,0.6058730721473694,0.5727777777777778,0.4252615844544096
170,0.47099458128213884,0.6056256055831909,0.5755555555555556,0.4289985052316891
171,0.4743198052048683,0.5977270364761352,0.5925,0.43117487398216364
172,0.4710045576095581,0.6037365198135376,0.5711111111111111,0.41735849056603774
173,0.4690511628985405,0.6037410974502564,0.5872222222222222,0.42492260061919507
174,0.472609880566597,0.6001466512680054,0.5866666666666667,0.44227886056971516
175,0.47172327935695646,0.60646493434906,0.5894444444444444,0.45821114369501464
176,0.46439017802476884,0.5987294435501098,0.5822222222222222,0.4396423248882265
177,0.46774802953004835,0.6035831332206726,0.585,0.4328018223234624
178,0.4628241017460823,0.6123458266258239,0.5711111111111111,0.43567251461988304
179,0.47189855873584746,0.6076655387878418,0.5816666666666667,0.44875549048316254
180,0.474978843331337,0.6042794585227966,0.585,0.43960990247561893
181,0.46565520763397217,0.6032483816146851,0.5819444444444445,0.44114370590419605
182,0.47496695071458817,0.6017093420028686,0.5911111111111111,0.4540059347181009
183,0.4740008294582367,0.5991523265838623,0.5925,0.45240761478163494
184,0.46664776653051376,0.6091126918792724,0.5775,0.43562152133580706
185,0.47581506073474883,0.5993906855583191,0.5852777777777778,0.44968669369701436
186,0.47165224254131316,0.6038795709609985,0.5791666666666667,0.4332210998877666
187,0.4653941929340363,0.5972333669662475,0.5802777777777778,0.4342942718083115
188,0.4697930350899696,0.6020774841308594,0.5811111111111111,0.45716342692584594
189,0.46161424964666364,0.6123157858848571,0.5875,0.4510166358595194
190,0.4578103005886078,0.6095584154129028,0.5772222222222222,0.4449307075127644
191,0.4559762507677078,0.6092784523963928,0.5758333333333333,0.4312849162011173
192,0.46053280383348466,0.6046211004257203,0.5805555555555556,0.4509090909090909
193,0.4650054633617401,0.6042688131332398,0.5883333333333334,0.43564356435643564
194,0.4574714511632919,0.609548544883728,0.5788888888888889,0.45545977011494254
195,0.46233376413583754,0.6058713316917419,0.5883333333333334,0.4457741211667913
196,0.4532299190759659,0.6042457938194274,0.5769444444444445,0.4394552815605447
197,0.48106110095977783,0.6050788998603821,0.5777777777777777,0.4480755265068991
198,0.46943054646253585,0.6061288237571716,0.5791666666666667,0.43701226309921964
199,0.4669351905584335,0.5966993927955627,0.5833333333333334,0.45612762871646123
200,0.4576915308833122,0.6107222080230713,0.5769444444444445,0.43655197928227896
