epoch,train_loss,val_loss,val_accuracy,val_f1
1,0.5757812254769461,0.5627448725700378,0.5914285714285714,0.2777777777777778
2,0.553365296295711,0.5559808206558228,0.6009523809523809,0.0
3,0.5472791729654585,0.5585850143432617,0.5969047619047619,0.05892162312395775
4,0.5448675693784442,0.5529955244064331,0.6035714285714285,0.12781561026715557
5,0.5436863201005119,0.5511990189552307,0.5959523809523809,0.07318405243036592
6,0.5402738387244088,0.5503988695144654,0.5966666666666667,0.06097560975609756
7,0.5388960681642805,0.5498077249526978,0.5945238095238096,0.17927710843373493
8,0.5360408387865339,0.5469504427909851,0.6011904761904762,0.23270728355474118
9,0.5339374950953892,0.544325304031372,0.605,0.23724137931034484
10,0.5307094628470285,0.5409358549118042,0.5995238095238096,0.23614895549500453
11,0.5283238138471331,0.5380525159835815,0.5980952380952381,0.23132969034608378
12,0.5234482972962515,0.5345635890960694,0.6066666666666667,0.16142131979695432
13,0.5233995982578823,0.5304405307769775,0.616904761904762,0.25818349469801755
14,0.521250934941428,0.5277926683425903,0.6140476190476191,0.251270207852194
15,0.5170708409377507,0.5279111123085022,0.615,0.2699774266365689
16,0.5183263461930411,0.5244487810134888,0.6133333333333333,0.2375586854460094
17,0.5162090492248536,0.5234711456298828,0.6176190476190476,0.3047619047619048
18,0.5117910742759705,0.5216561508178711,0.6161904761904762,0.35313001605136435
19,0.5110973565919059,0.5207059502601623,0.6126190476190476,0.23865231633130557
20,0.5098830120904105,0.524332411289215,0.6092857142857143,0.19755501222493888
21,0.5133023476600647,0.5206479573249817,0.6130952380952381,0.35077906512185375
22,0.5061771597181047,0.5205091834068298,0.616904761904762,0.3530357860876558
23,0.505167076417378,0.5141954326629639,0.6235714285714286,0.3315010570824524
24,0.502161340372903,0.5166985249519348,0.6061904761904762,0.3265472312703583
25,0.49962491239820206,0.509541175365448,0.6264285714285714,0.36193574623830826
26,0.4981109738349915,0.5087155842781067,0.6273809523809524,0.36407964242177976
27,0.491464010647365,0.5085352921485901,0.6226190476190476,0.38873891245661396
28,0.4899935609953744,0.49784078121185305,0.6383333333333333,0.4031434184675835
29,0.48565525361469813,0.4970431470870972,0.6369047619047619,0.4199315329022442
30,0.47849232537405834,0.49680147409439085,0.6314285714285715,0.4602510460251046
31,0.47653655767440795,0.4940230917930603,0.6347619047619047,0.47176308539944906
32,0.4763558796473912,0.4846513819694519,0.643095238095238,0.46483398786147806
33,0.4705779962880271,0.48450503826141356,0.6388095238095238,0.4591800356506239
34,0.46465104069028584,0.47597843408584595,0.6521428571428571,0.5022146507666099
35,0.4607444838115147,0.4764354968070984,0.6540476190476191,0.4994832931450224
36,0.45897253956113543,0.4659143924713135,0.6585714285714286,0.49754730203223546
37,0.4518741483347756,0.4709294700622559,0.6738095238095239,0.5540364583333334
38,0.44674331409590584,0.46696844816207883,0.674047619047619,0.5392123864018848
