epoch,train_loss,val_loss,val_accuracy,val_f1
1,0.5718447027887616,0.5654347658157348,0.5971428571428572,0.0472972972972973
2,0.5545054340362549,0.5583470320701599,0.5933333333333334,0.17726396917148363
3,0.54709399666105,0.5567660784721374,0.5933333333333334,0.21507352941176472
4,0.5460285523959568,0.5562357592582703,0.594047619047619,0.06983087834151663
5,0.5433249034200396,0.55524747133255,0.594047619047619,0.16788677403611518
6,0.5412139626911708,0.5502484440803528,0.5973809523809523,0.13856342333163527
7,0.5393194116864886,0.5488603067398071,0.5983333333333334,0.023161551823972205
8,0.5359619774137224,0.5469159126281739,0.6035714285714285,0.07756232686980609
9,0.5313282602173941,0.5412622427940369,0.6064285714285714,0.2676118741692512
10,0.5257296357836042,0.5339792966842651,0.6230952380952381,0.4237349836184929
11,0.5234783479145595,0.5350003027915955,0.6052380952380952,0.40785714285714286
12,0.5178667487416948,0.528119490146637,0.6242857142857143,0.4816031537450723
13,0.5110477800028664,0.523243887424469,0.6238095238095238,0.3566775244299674
14,0.5068567599569048,0.5207401275634765,0.6297619047619047,0.3603455368161251
15,0.4988937139511108,0.5132897901535034,0.6207142857142857,0.38087835211815
16,0.49537100979260035,0.5116086649894714,0.6226190476190476,0.35542903619357463
17,0.49159985423088076,0.5057407665252686,0.6316666666666667,0.3982886036561649
18,0.4869204807281494,0.4982675361633301,0.621904761904762,0.45616438356164385
19,0.4804628326211657,0.4945280599594116,0.625,0.46190638879398704
20,0.47414447835513523,0.48969242095947263,0.6371428571428571,0.45415472779369626
21,0.4694381902899061,0.4788945484161377,0.6454761904761904,0.4744087539710554
22,0.4627941359792437,0.4784196615219116,0.6371428571428571,0.4603399433427762
23,0.4586551928520203,0.4843443751335144,0.6461904761904762,0.49592944369063774
24,0.45536911146981374,0.47072908401489255,0.659047619047619,0.5044982698961937
25,0.4480782983984266,0.4669761991500854,0.6595238095238095,0.5152542372881356
26,0.442908296585083,0.45858556747436524,0.6719047619047619,0.511000709723208
27,0.43908247896603175,0.45859622955322266,0.6716666666666666,0.5023457235654998
28,0.43481686643191747,0.45293869733810427,0.68,0.5440976933514247
29,0.4294678524562291,0.4564294695854187,0.6678571428571428,0.5761166818596172
30,0.4250164066042219,0.4343288469314575,0.69,0.556237218813906
31,0.4205776824269976,0.4296848726272583,0.6973809523809524,0.5888062115820123
32,0.4149583494663239,0.4303503477573395,0.6897619047619048,0.5442462399440364
33,0.40913163661956786,0.41570045351982116,0.7121428571428572,0.6024334100624794
34,0.401632148538317,0.4192229843139648,0.6985714285714286,0.5607217210270645
35,0.39609659109796796,0.41275845646858217,0.7104761904761905,0.607741935483871
36,0.39445801394326346,0.4082252287864685,0.7164285714285714,0.5950357021421285
37,0.3886014451299395,0.40372718930244444,0.7183333333333334,0.63295066708036
38,0.38262356536729,0.400155256986618,0.7242857142857143,0.6405959031657356
39,0.37946912782532827,0.3998252320289612,0.7266666666666667,0.645679012345679
40,0.37004774979182653,0.3880779480934143,0.7311904761904762,0.6262826878517047
41,0.3671294610840934,0.4017176401615143,0.7328571428571429,0.6264980026631158
42,0.3648935319696154,0.38733292937278746,0.7402380952380953,0.6748137108792847
43,0.35905708159719196,0.3838967764377594,0.7442857142857143,0.6739526411657559
44,0.3534609961509705,0.38250046253204345,0.74,0.6690909090909091
45,0.35398419754845756,0.3739272928237915,0.75,0.6788990825688074
46,0.3509880379268101,0.38028027057647706,0.7440476190476191,0.67610726122326
47,0.3412504402228764,0.38019845008850095,0.7509523809523809,0.6812918951858623
48,0.33808289510863165,0.3753423476219177,0.7488095238095238,0.6862920011894142
49,0.3395775805200849,0.37133190274238587,0.755,0.6923766816143497
50,0.33639575685773576,0.37200711131095887,0.7595238095238095,0.6970605878824235
51,0.33491168430873325,0.37235723972320556,0.7597619047619047,0.7121255349500714
52,0.32997468522616796,0.36524497509002685,0.7557142857142857,0.6939140811455847
53,0.3265312279973711,0.36949517369270324,0.7557142857142857,0.6875761266747868
54,0.32157870190484183,0.3641393530368805,0.7595238095238095,0.6990464839094159
55,0.3198690594945635,0.3597734224796295,0.7654761904761904,0.7032238626092197
56,0.31638992871556965,0.3671200239658356,0.7666666666666667,0.7017650639074863
57,0.3168998863015856,0.35095259428024295,0.7826190476190477,0.7312334412717103
58,0.30916996955871584,0.3592152440547943,0.7633333333333333,0.6960244648318042
59,0.30785759602274215,0.3554750454425812,0.7773809523809524,0.716924008477142
60,0.3028997208390917,0.35829908728599547,0.7761904761904762,0.7243401759530792
61,0.2994423811776297,0.3602700972557068,0.7740476190476191,0.7262763195846553
62,0.2991924250125885,0.3581929576396942,0.7657142857142857,0.688410386320456
63,0.29475383605275834,0.35344654083251953,0.7814285714285715,0.7301587301587301
64,0.288914875132697,0.35247979760169984,0.7819047619047619,0.7302709069493521
65,0.28777196288108825,0.34706379532814025,0.7854761904761904,0.7396706154290668
66,0.28674737811088563,0.34911333203315736,0.7754761904761904,0.7125876257238647
67,0.27871310038225994,0.35593310832977293,0.7954761904761904,0.7496356747303993
68,0.27805894800594877,0.34832357048988344,0.7847619047619048,0.7347417840375586
69,0.2731770264250892,0.3473180830478668,0.789047619047619,0.7356801909307876
70,0.27166714055197577,0.34171292304992673,0.790952380952381,0.7437244600116755
71,0.26795721650123594,0.34671249985694885,0.7930952380952381,0.7474571345539087
72,0.2647180255821773,0.35479082226753234,0.7845238095238095,0.7284728472847285
73,0.2642986572640283,0.35534762740135195,0.785,0.7300448430493274
74,0.2597582276378359,0.34315792441368104,0.795,0.7463917525773196
75,0.2525888701847621,0.33691747903823854,0.7980952380952381,0.7497048406139315
76,0.257859114408493,0.34854554772377017,0.7911904761904762,0.7385991058122205
77,0.2517816620213645,0.3376083242893219,0.7995238095238095,0.7548048922539313
78,0.24708818001406532,0.3407402527332306,0.7992857142857143,0.7466185752930569
79,0.24819674253463744,0.3426635479927063,0.8016666666666666,0.7493229009930785
80,0.24425995477608273,0.34090790033340457,0.8030952380952381,0.7562628941939287
81,0.24051279629979816,0.33949817895889284,0.800952380952381,0.7505966587112172
82,0.23677552155085974,0.3522555494308472,0.7876190476190477,0.7330939557151407
83,0.2345131232908794,0.3427100992202759,0.7961904761904762,0.7456922162804516
84,0.229808144399098,0.3436412763595581,0.8021428571428572,0.7521622427676707
85,0.23306943433625357,0.33306107997894285,0.8071428571428572,0.7610619469026548
86,0.22658065872532981,0.3328379857540131,0.8135714285714286,0.7701790431464631
87,0.22263367022786823,0.3474561846256256,0.7961904761904762,0.7410768300060496
88,0.2226442381313869,0.3392317771911621,0.8054761904761905,0.7603402757406864
89,0.22415816051619394,0.3327352786064148,0.8069047619047619,0.761960669210449
90,0.22203001192637853,0.3472782611846924,0.8092857142857143,0.7613941018766756
91,0.2180454171555383,0.32698375582695005,0.8145238095238095,0.7705449189985273
